CellId,StructureId/Name,save_reg_path,Gene,Location_intensity,Location,WellId,FOVId
88658,Actin filaments,cell_images_3d/e1531119_11034_88658_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113921,11034
88662,Actin filaments,cell_images_3d/ab2f9129_11034_88662_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113921,11034
88663,Actin filaments,cell_images_3d/de760d23_11034_88663_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113921,11034
88667,Actin filaments,cell_images_3d/4056466d_11035_88667_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11035
88675,Actin filaments,cell_images_3d/0df5126b_11035_88675_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11035
88683,Actin filaments,cell_images_3d/c779a303_11070_88683_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113923,11070
88686,Actin filaments,cell_images_3d/a395bb0a_11070_88686_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113923,11070
88706,Actin filaments,cell_images_3d/74fae21d_11045_88706_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113921,11045
88709,Actin filaments,cell_images_3d/483713e0_11046_88709_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11046
88719,Actin filaments,cell_images_3d/57b76234_11046_88719_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11046
88721,Actin filaments,cell_images_3d/04227fe3_11046_88721_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11046
88726,Actin filaments,cell_images_3d/ce18cefe_11051_88726_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113922,11051
88736,Actin filaments,cell_images_3d/e1bb5849_11026_88736_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113908,11026
88767,Actin filaments,cell_images_3d/329d59b5_11024_88767_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113924,11024
88795,Actin filaments,cell_images_3d/13fa09f6_11064_88795_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113910,11064
88801,Actin filaments,cell_images_3d/1ac62625_11064_88801_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113910,11064
88806,Actin filaments,cell_images_3d/41f091b5_11048_88806_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113910,11048
88815,Actin filaments,cell_images_3d/1f86fd83_11048_88815_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113910,11048
88819,Actin filaments,cell_images_3d/13427447_11044_88819_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,113912,11044
88822,Actin filaments,cell_images_3d/948e50a0_11080_88822_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11080
88825,Actin filaments,cell_images_3d/126ed975_11080_88825_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11080
88826,Actin filaments,cell_images_3d/8f65c07f_11080_88826_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11080
88832,Actin filaments,cell_images_3d/d5bc1576_11080_88832_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11080
88840,Actin filaments,cell_images_3d/6dc40d3c_11113_88840_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11113
88841,Actin filaments,cell_images_3d/971ea7cc_11113_88841_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11113
88856,Actin filaments,cell_images_3d/22e7df50_11078_88856_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11078
88858,Actin filaments,cell_images_3d/fc4cd701_11078_88858_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11078
88860,Actin filaments,cell_images_3d/fcac95f7_11078_88860_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11078
88862,Actin filaments,cell_images_3d/0355a854_11078_88862_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11078
88863,Actin filaments,cell_images_3d/81e44ca6_11078_88863_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11078
88951,Actin filaments,cell_images_3d/4f1b186a_11086_88951_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11086
88952,Actin filaments,cell_images_3d/4797dc21_11086_88952_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11086
88987,Actin filaments,cell_images_3d/e97cda9f_11106_88987_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11106
89001,Actin filaments,cell_images_3d/2958d674_11111_89001_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11111
89004,Actin filaments,cell_images_3d/53bb5789_11111_89004_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11111
89007,Actin filaments,cell_images_3d/9f48cf4f_11111_89007_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11111
89010,Actin filaments,cell_images_3d/e741d657_11115_89010_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11115
89012,Actin filaments,cell_images_3d/fed390d6_11115_89012_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11115
89015,Actin filaments,cell_images_3d/097e442f_11115_89015_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11115
89018,Actin filaments,cell_images_3d/883c33f9_11115_89018_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11115
89021,Actin filaments,cell_images_3d/2a0428a4_11115_89021_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11115
89061,Actin filaments,cell_images_3d/36baa690_11101_89061_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89063,Actin filaments,cell_images_3d/56cb02d9_11101_89063_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89065,Actin filaments,cell_images_3d/71bceb76_11101_89065_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89066,Actin filaments,cell_images_3d/f76fb822_11101_89066_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89069,Actin filaments,cell_images_3d/acbe1496_11101_89069_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89071,Actin filaments,cell_images_3d/94922806_11101_89071_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89072,Actin filaments,cell_images_3d/2a75e093_11101_89072_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11101
89081,Actin filaments,cell_images_3d/f18e61ee_11126_89081_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11126
89090,Actin filaments,cell_images_3d/eb351a04_11126_89090_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11126
89097,Actin filaments,cell_images_3d/dc3adc09_11126_89097_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11126
89116,Actin filaments,cell_images_3d/8fc0d59a_11103_89116_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11103
89118,Actin filaments,cell_images_3d/4a86d3de_11103_89118_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11103
89121,Actin filaments,cell_images_3d/46fe2cff_11103_89121_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11103
89130,Actin filaments,cell_images_3d/43668fad_11103_89130_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11103
89140,Actin filaments,cell_images_3d/a7a1ab49_11082_89140_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11082
89145,Actin filaments,cell_images_3d/e22e6183_11082_89145_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11082
89149,Actin filaments,cell_images_3d/0d81219d_11107_89149_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11107
89152,Actin filaments,cell_images_3d/0177a45d_11107_89152_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11107
89191,Actin filaments,cell_images_3d/ca3f23f1_11089_89191_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11089
89209,Actin filaments,cell_images_3d/00c49cd8_11079_89209_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11079
89213,Actin filaments,cell_images_3d/2dc619ac_11079_89213_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11079
89240,Actin filaments,cell_images_3d/62039e96_11077_89240_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11077
89246,Actin filaments,cell_images_3d/b9525eef_11077_89246_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11077
89250,Actin filaments,cell_images_3d/3f20e7f3_11077_89250_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11077
89255,Actin filaments,cell_images_3d/c196e10a_11117_89255_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89256,Actin filaments,cell_images_3d/a0d5bb93_11117_89256_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89258,Actin filaments,cell_images_3d/fa04735b_11117_89258_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89259,Actin filaments,cell_images_3d/85f9b91a_11117_89259_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89261,Actin filaments,cell_images_3d/240c089a_11117_89261_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89264,Actin filaments,cell_images_3d/2285c206_11117_89264_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11117
89267,Actin filaments,cell_images_3d/e79275ee_11102_89267_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11102
89268,Actin filaments,cell_images_3d/d8a642d2_11102_89268_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11102
89277,Actin filaments,cell_images_3d/fdd1633c_11105_89277_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11105
89279,Actin filaments,cell_images_3d/5ce61b53_11105_89279_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11105
89280,Actin filaments,cell_images_3d/0e619888_11105_89280_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11105
89288,Actin filaments,cell_images_3d/1c368102_11105_89288_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11105
89301,Actin filaments,cell_images_3d/0a3ad41e_11091_89301_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11091
89305,Actin filaments,cell_images_3d/bea9b248_11091_89305_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11091
89306,Actin filaments,cell_images_3d/1cb6139f_11091_89306_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114786,11091
89307,Actin filaments,cell_images_3d/dd2046e4_11110_89307_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11110
89309,Actin filaments,cell_images_3d/c4ad5210_11110_89309_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11110
89338,Actin filaments,cell_images_3d/03525180_11092_89338_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114775,11092
89373,Actin filaments,cell_images_3d/27c7d958_11109_89373_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11109
89376,Actin filaments,cell_images_3d/e6be1504_11109_89376_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11109
89379,Actin filaments,cell_images_3d/11c11e98_11109_89379_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114774,11109
89392,Actin filaments,cell_images_3d/b91f9e54_11090_89392_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11090
89402,Actin filaments,cell_images_3d/ca3bce5d_11118_89402_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11118
89404,Actin filaments,cell_images_3d/b00fd941_11118_89404_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114776,11118
89412,Actin filaments,cell_images_3d/f4d24bf9_11221_89412_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114979,11221
89416,Actin filaments,cell_images_3d/94a6691b_11221_89416_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114979,11221
89420,Actin filaments,cell_images_3d/d2a38359_11259_89420_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114976,11259
89429,Actin filaments,cell_images_3d/6a5e6a45_11225_89429_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114979,11225
89430,Actin filaments,cell_images_3d/1e93365b_11225_89430_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114979,11225
89473,Actin filaments,cell_images_3d/d34f41b1_11219_89473_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11219
89488,Actin filaments,cell_images_3d/8c4f0408_11264_89488_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11264
89497,Actin filaments,cell_images_3d/bf4496dc_11224_89497_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11224
89500,Actin filaments,cell_images_3d/e366b5a7_11224_89500_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11224
89501,Actin filaments,cell_images_3d/f1d577e8_11224_89501_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11224
89502,Actin filaments,cell_images_3d/3682cf24_11224_89502_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11224
89504,Actin filaments,cell_images_3d/10d6a5f0_11224_89504_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11224
89535,Actin filaments,cell_images_3d/d572f24d_11269_89535_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11269
89539,Actin filaments,cell_images_3d/a54adfde_11269_89539_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11269
89543,Actin filaments,cell_images_3d/acc87888_11269_89543_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11269
89566,Actin filaments,cell_images_3d/4a08e5cf_11255_89566_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11255
89571,Actin filaments,cell_images_3d/dba2c4e7_11255_89571_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11255
89575,Actin filaments,cell_images_3d/d2158f83_11255_89575_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11255
89576,Actin filaments,cell_images_3d/893672b7_11255_89576_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11255
89608,Actin filaments,cell_images_3d/5ec2d1cc_11228_89608_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11228
89643,Actin filaments,cell_images_3d/89a04b20_11263_89643_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114980,11263
89646,Actin filaments,cell_images_3d/3972e846_11263_89646_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114980,11263
89672,Actin filaments,cell_images_3d/d3b35c3f_11234_89672_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114977,11234
89676,Actin filaments,cell_images_3d/ac6b6dd7_11234_89676_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114977,11234
89685,Actin filaments,cell_images_3d/41f837c5_11267_89685_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114976,11267
89699,Actin filaments,cell_images_3d/26172a45_11258_89699_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114977,11258
89701,Actin filaments,cell_images_3d/03de870e_11258_89701_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114977,11258
89718,Actin filaments,cell_images_3d/ab0dd6c9_11223_89718_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11223
89731,Actin filaments,cell_images_3d/a6b4ed77_11222_89731_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114979,11222
89753,Actin filaments,cell_images_3d/637c6aa6_11233_89753_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11233
89759,Actin filaments,cell_images_3d/cd131a2b_11233_89759_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11233
89760,Actin filaments,cell_images_3d/2d6acc60_11233_89760_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11233
89776,Actin filaments,cell_images_3d/bdd29b30_11256_89776_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114980,11256
89782,Actin filaments,cell_images_3d/4b522544_11256_89782_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114980,11256
89783,Actin filaments,cell_images_3d/31967aa2_11256_89783_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114980,11256
89785,Actin filaments,cell_images_3d/6d6a13d8_11226_89785_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11226
89788,Actin filaments,cell_images_3d/c5a239fd_11226_89788_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11226
89789,Actin filaments,cell_images_3d/e2826bd7_11226_89789_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11226
89796,Actin filaments,cell_images_3d/792f9ff3_11244_89796_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114976,11244
89806,Actin filaments,cell_images_3d/75eeb257_11241_89806_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11241
89808,Actin filaments,cell_images_3d/76717f1d_11241_89808_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11241
89810,Actin filaments,cell_images_3d/7150bc68_11241_89810_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11241
89812,Actin filaments,cell_images_3d/7f2322db_11241_89812_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114967,11241
89841,Actin filaments,cell_images_3d/1d2d31e3_11253_89841_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11253
89842,Actin filaments,cell_images_3d/9506656e_11253_89842_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11253
89845,Actin filaments,cell_images_3d/b99b7f1f_11253_89845_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11253
89852,Actin filaments,cell_images_3d/a90472e1_11253_89852_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,114965,11253
89891,Actin filaments,cell_images_3d/d95a0b38_11311_89891_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117856,11311
89911,Actin filaments,cell_images_3d/1fc6f262_11322_89911_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11322
89920,Actin filaments,cell_images_3d/e47f7be1_11325_89920_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89921,Actin filaments,cell_images_3d/e442338a_11325_89921_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89923,Actin filaments,cell_images_3d/3a9f227f_11325_89923_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89925,Actin filaments,cell_images_3d/01d8288f_11325_89925_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89926,Actin filaments,cell_images_3d/c836f0a5_11325_89926_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89927,Actin filaments,cell_images_3d/559d12d8_11325_89927_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89929,Actin filaments,cell_images_3d/fc181623_11325_89929_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11325
89931,Actin filaments,cell_images_3d/d7e53290_11274_89931_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89932,Actin filaments,cell_images_3d/d5c2152b_11274_89932_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89934,Actin filaments,cell_images_3d/452c4c3a_11274_89934_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89935,Actin filaments,cell_images_3d/2641e1f1_11274_89935_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89936,Actin filaments,cell_images_3d/061e7907_11274_89936_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89937,Actin filaments,cell_images_3d/d1494125_11274_89937_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89938,Actin filaments,cell_images_3d/26bb524a_11274_89938_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89939,Actin filaments,cell_images_3d/e7308344_11274_89939_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117848,11274
89948,Actin filaments,cell_images_3d/1523aa93_11328_89948_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117856,11328
89952,Actin filaments,cell_images_3d/6a772af5_11328_89952_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117856,11328
89957,Actin filaments,cell_images_3d/6a3d3791_11328_89957_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117856,11328
89959,Actin filaments,cell_images_3d/f52ea519_11328_89959_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117856,11328
89962,Actin filaments,cell_images_3d/1ee04cbc_11318_89962_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11318
89964,Actin filaments,cell_images_3d/8d60f52b_11318_89964_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11318
89973,Actin filaments,cell_images_3d/fa3bc732_11324_89973_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89975,Actin filaments,cell_images_3d/4baa3eaf_11324_89975_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89976,Actin filaments,cell_images_3d/b11b63bc_11324_89976_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89977,Actin filaments,cell_images_3d/38b6326e_11324_89977_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89979,Actin filaments,cell_images_3d/9ab341ec_11324_89979_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89980,Actin filaments,cell_images_3d/dd332b2a_11324_89980_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89982,Actin filaments,cell_images_3d/92110a55_11324_89982_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89983,Actin filaments,cell_images_3d/4ea67ed7_11324_89983_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11324
89985,Actin filaments,cell_images_3d/6d3055b8_11276_89985_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11276
89992,Actin filaments,cell_images_3d/4ff6ee6d_11276_89992_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11276
89994,Actin filaments,cell_images_3d/8792e3b8_11276_89994_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11276
89998,Actin filaments,cell_images_3d/737f7dcb_11280_89998_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11280
90003,Actin filaments,cell_images_3d/cbfb7baa_11280_90003_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11280
90031,Actin filaments,cell_images_3d/3e185741_11332_90031_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11332
90033,Actin filaments,cell_images_3d/d1ac7bb1_11332_90033_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11332
90035,Actin filaments,cell_images_3d/b4fc4240_11332_90035_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11332
90037,Actin filaments,cell_images_3d/e1874078_11332_90037_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11332
90040,Actin filaments,cell_images_3d/aa85e47d_11336_90040_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11336
90042,Actin filaments,cell_images_3d/c62cc1cd_11336_90042_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11336
90043,Actin filaments,cell_images_3d/1291bce5_11336_90043_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11336
90045,Actin filaments,cell_images_3d/4afc3ba0_11305_90045_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11305
90049,Actin filaments,cell_images_3d/d2ec6547_11305_90049_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11305
90052,Actin filaments,cell_images_3d/87f9e6d4_11305_90052_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11305
90054,Actin filaments,cell_images_3d/b2e21f52_11305_90054_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11305
90056,Actin filaments,cell_images_3d/0bbdd576_11305_90056_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117844,11305
90080,Actin filaments,cell_images_3d/adf96ac1_11283_90080_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11283
90089,Actin filaments,cell_images_3d/78ff63f0_11312_90089_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11312
90092,Actin filaments,cell_images_3d/373ecd1e_11312_90092_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11312
90096,Actin filaments,cell_images_3d/3909b600_11312_90096_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117857,11312
90099,Actin filaments,cell_images_3d/a453d23b_11291_90099_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90100,Actin filaments,cell_images_3d/7ab7bd5e_11291_90100_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90101,Actin filaments,cell_images_3d/825f21b1_11291_90101_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90102,Actin filaments,cell_images_3d/1a89d7e1_11291_90102_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90105,Actin filaments,cell_images_3d/98142f7f_11291_90105_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90107,Actin filaments,cell_images_3d/bea20915_11291_90107_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90108,Actin filaments,cell_images_3d/66a22c8d_11291_90108_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90109,Actin filaments,cell_images_3d/ab857615_11291_90109_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11291
90112,Actin filaments,cell_images_3d/eed20958_11342_90112_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90113,Actin filaments,cell_images_3d/5deea02e_11342_90113_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90114,Actin filaments,cell_images_3d/d57ad6ff_11342_90114_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90115,Actin filaments,cell_images_3d/db5d3831_11342_90115_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90116,Actin filaments,cell_images_3d/055cfe8f_11342_90116_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90125,Actin filaments,cell_images_3d/48cb6f06_11342_90125_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90130,Actin filaments,cell_images_3d/3c30ac1c_11342_90130_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11342
90133,Actin filaments,cell_images_3d/2680e3d4_11277_90133_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11277
90135,Actin filaments,cell_images_3d/ff7a1361_11277_90135_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11277
90136,Actin filaments,cell_images_3d/7ec22ca5_11277_90136_reg.tiff,ACTN1,"[(5, 3), (9, 3)]",0,117845,11277
